﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4QeBWYbntFiYR5ixupOuFn","Beat of My Heart (feat. Love Harder)","Lost Frequencies, Love Harder","Alive and Feeling Fine","1","4","183183","spotify:user:iabouhashish","2019-10-04T14:23:15Z"
"spotify:track:6YP8ruvFSc6UdLobWKXn9F","Tokyo Ghoul (feat. Young Thug & Terrible Johnny)","Highly Suspect, Terrible Johnny, Young Thug","Tokyo Ghoul (feat. Young Thug & Terrible Johnny)","1","1","269557","spotify:user:iabouhashish","2019-10-04T15:18:38Z"
"spotify:track:5uWbJQYAtZPzkiWDWC0SkG","Shiver","Ngaiire","Shiver","1","1","250264","spotify:user:iabouhashish","2019-10-04T16:10:07Z"
"spotify:track:33DjsqJ9f7KV0TnDe4HVSB","Earth (Edit)","Lapalux","Earth","1","2","230625","spotify:user:iabouhashish","2019-10-04T16:11:24Z"
"spotify:track:00bWFs6B1WDg8m03bAjsf6","That Feeling","LAIKIPIA","That Feeling","1","1","251000","spotify:user:iabouhashish","2019-10-04T16:26:39Z"
"spotify:track:3DECXR3QcWyubhXdDHeYQv","Gone","Romare","Gone / Danger","1","1","482839","spotify:user:iabouhashish","2019-10-04T20:32:43Z"
"spotify:track:3Re6McAjj6B2tIKn08Q4aQ","Showdown","The Peach Kings","Panique","1","6","287798","spotify:user:iabouhashish","2019-10-04T22:21:23Z"
"spotify:track:2qLHrk2onBTZ0yEc9jC3Kx","Wasted Time","Juke Ross","Wasted Time","1","1","194991","spotify:user:iabouhashish","2019-10-05T17:19:14Z"
"spotify:track:5tNQinodHdKO9NtmAmGaK3","04: 00 AM Supernova Haze","SACRE","04: 00 AM Supernova Haze","1","1","275640","spotify:user:iabouhashish","2019-10-05T16:07:31Z"
"spotify:track:1yTTMcUhL7rtz08Dsgb7Qb","The Bones - with Hozier","Maren Morris, Hozier","The Bones (with Hozier)","1","1","197298","spotify:user:iabouhashish","2019-10-05T18:00:26Z"
"spotify:track:3CTr7gEOXRI2Jhe6bVVZUd","Lost My Mind","FINNEAS","Blood Harmony","1","3","169765","spotify:user:iabouhashish","2019-10-05T19:06:53Z"
"spotify:track:7a8PuPy0DEq46F01CFpKOR","Happy Days","Husson, Matter Of Tact","Happy Days","1","1","169024","spotify:user:iabouhashish","2019-10-06T18:19:03Z"
